zone,lat,lon
1150054000,37.5337801902495,126.84093621144285
1150061500,37.55057192361257,126.84101505090764
1153051000,37.50973386547469,126.88284657259477
1153052000,37.49303204095724,126.87546054158737
1153054000,37.48487850766372,126.89498397547402
1153055000,37.49153568984353,126.89019700867824
1153056000,37.50203016306903,126.88848081505596
1153072000,37.500658736780835,126.86339906325452
1153073000,37.50585447975395,126.85331137444491
1153075000,37.492729991465644,126.85636395287769
1153076000,37.48683576711567,126.85241111732797
1153077000,37.49696400749942,126.84163406309078
1153080000,37.48102870115245,126.82449273566237
1153079000,37.49827708514509,126.82606939735726
1153059500,37.48255546428149,126.88825684981981
1153053000,37.49745459543239,126.8794945548441
1153074000,37.499884885823604,126.84987639032026
1154551000,37.47683509687068,126.88434096332865
1154561000,37.46419888010735,126.89272005898334
1154562000,37.463825456642745,126.9025539114506
1154563000,37.475933025207624,126.904593799332
1154564000,37.4692187749477,126.90405170533347
1154567000,37.45288631490399,126.90014601477287
1154568000,37.450589937538794,126.92007308760614
1154569000,37.44027624986145,126.90592563949913
1154570000,37.46007796651726,126.90910541746865
1154571000,37.4487497267345,126.9124312179878
1156054000,37.527488998669476,126.92757159671886
1156055000,37.523930719059294,126.89685122945106
1156056000,37.53298274951122,126.90391178547212
1156061000,37.52507412681169,126.8870733020705
1156062000,37.54060021003378,126.8941779758097
1156063000,37.512337799822284,126.91951043115051
1156065000,37.50644712726647,126.90588654070324
1156066000,37.507284538502596,126.91291791388224
1156067000,37.501117064852735,126.90555464024781
1156068000,37.499156242397106,126.91354106213063
1156069000,37.50579766972399,126.91980282264245
1156070000,37.493768591564155,126.90526161374927
1156071000,37.48963462243732,126.90064343219238
1156072000,37.499868141295295,126.89727221717786
1156051500,37.51372253476075,126.90969566233709
1156053500,37.521522245656186,126.90784219018201
1156058500,37.509277306942444,126.90123567725641
1156060500,37.516380523247776,126.8914718609584
1159052000,37.51092990836643,126.93800267613511
1159053000,37.49832838951947,126.95347059534564
1159054000,37.50367383703021,126.94206012729241
1159055000,37.49722755714396,126.93335451771688
1159056000,37.49742886622193,126.9407636144906
1159062000,37.47971689389587,126.97740908197551
1159064000,37.48881200669082,126.97086222395747
1159065000,37.48059081648902,126.97076995757475
1159065100,37.48580380008331,126.9650402990737
1159066000,37.507113918049846,126.92802600373443
1159067000,37.48994814925392,126.91070537423306
1159068000,37.49430968895189,126.92153175488205
1159060500,37.50629617052483,126.96376268625407
1159051000,37.51302538126822,126.94915476482804
1159063000,37.498232402839456,126.97519188186082
1162052500,37.49035782868232,126.93259461680728
1162054500,37.48941464075042,126.95956856690835
1162057500,37.4809036210263,126.96062242130755
1162058500,37.46723014624511,126.96004622152421
1162061500,37.4841224675841,126.95061800074157
1162062500,37.472077770900796,126.96661904238827
1162063000,37.46247110081536,126.97664001244155
1162064500,37.48060167271026,126.93344473552835
1162065500,37.479300383056966,126.9266988427008
1162066500,37.47354850584533,126.9392101365346
1162068500,37.485625510550186,126.91875293969989
1162069500,37.486900391513075,126.92761293898482
1162071500,37.461588734936704,126.91826632632171
1162072500,37.48293841203175,126.90752510900415
1162073500,37.453474662158115,126.94848224516333
1162060500,37.48682128633214,126.94220903757515
1162056500,37.48951460490914,126.95116647192052
1162059500,37.478049260608046,126.94588428809179
1162077500,37.470495286385926,126.92104851375028
1162074500,37.46066844341676,126.93013745675289
1162076500,37.475938332763896,126.91542612918782
1165051000,37.48695525323395,127.0201387986824
1165052000,37.488816800185695,127.027910464718
1165053000,37.48543084657995,127.00959231930703
1165053100,37.49898522612816,127.01996400721545
1165054000,37.517638254515425,127.01303890845487
1165055000,37.506289296180555,126.98647601294078
1165056000,37.505505915517176,127.0166309516632
1165057000,37.50637922967668,126.9956951548112
1165058000,37.51240823627104,127.00359224435404
1165058100,37.49958082902893,127.00328869894263
1165059000,37.494948857637674,126.98776561916671
1165060000,37.48491250850089,126.99630279873416
1165061000,37.473014656714675,126.98848580701522
1165062000,37.47431987872866,126.99789995756481
1165062100,37.48981885616709,126.99098690080397
1165065100,37.46955742724873,127.02252957216663
1165065200,37.45114561773149,127.04590685568975
1165066000,37.45652103003258,127.07054792597738
1168051000,37.52571762881842,127.0213952037294
1168052100,37.51190943596419,127.0264960217766
1168053100,37.515205718880885,127.03621831557079
1168058000,37.515396908659724,127.06062799873786
1168059000,37.51183928099027,127.04876041141013
1168060000,37.493391170330554,127.0589654215137
1168063000,37.50166055468361,127.0548990293405
1168064000,37.50088888562059,127.03549069597398
1168065000,37.498502082084926,127.04489099819926
1168065500,37.48904534303559,127.04097570217421
1168065600,37.488210980747446,127.04965345429441
1168066000,37.47928397055606,127.06470968597837
1168069000,37.47555224878843,127.05323680853596
1168072000,37.48236964709723,127.08467432270606
1168073000,37.49338586754625,127.08924594495859
1168074000,37.49547353184347,127.07931652789503
1168075000,37.4868367773024,127.10056927449804
1168070000,37.471074550692045,127.10434766832468
1168054500,37.53026658901769,127.0334836036945
1168056500,37.52453797017302,127.0505032808464
1168061000,37.500575140842514,127.0664156389037
1168067000,37.48647685805329,127.06763482915223
1171051000,37.53823936947407,127.11429968417444
1171052000,37.52985049897767,127.11012713095883
1171053100,37.49438597673842,127.14167625609117
1171053200,37.492375115489175,127.14717460942644
1171054000,37.494783481996535,127.15572456523782
1171055000,37.50032850698622,127.15145765900942
1171056100,37.50977184712553,127.1223150093303
1171056200,37.51325464931281,127.11382631049358
1171056600,37.51765869735439,127.12850777552234
1171057000,37.50398959898246,127.13439868035832
1171058000,37.5071676785244,127.11032066319964
1171059000,37.50283562342271,127.11683114815733
1171060000,37.502723643592596,127.10246223812673
1171061000,37.50172019971552,127.09190584949586
1171062000,37.49721671892731,127.12163941850196
1171063100,37.495329154852826,127.10823504106918
1171063200,37.495859641413595,127.13064306894822
1171064100,37.48817301832422,127.12685924837089
1171064200,37.48069353993005,127.11913654984879
1171065000,37.50550695479393,127.08229375209054
1171069000,37.52125462054259,127.10815240136779
1171071000,37.51906508601861,127.09998198865816
1171072000,37.507481052374,127.07409760675877
1171067000,37.51771948723071,127.07881947120583
1171068000,37.513638114347614,127.09431951114665
1171064600,37.48278879001162,127.1316288347975
1171064700,37.48166080275026,127.14124212742038
1174052600,37.55195617508664,127.17732248838557
1174052500,37.55074455290741,127.16484232548271
1174053000,37.55037133210136,127.1459405981471
1174054000,37.54828858841782,127.15420477085975
1174055000,37.56334692794125,127.15030730615213
1174056000,37.565864816093615,127.16163952834513
1174058000,37.55738041466181,127.12324194786672
1174059000,37.561504928427325,127.13850901126332
1174060000,37.54631847982242,127.13858157433599
1174062000,37.539653873824534,127.1331958615163
1174064000,37.528764116820184,127.1255188963917
1174065000,37.534364538048436,127.12773687400536
1174066000,37.52840345554936,127.13379656089843
1174069000,37.523145147405586,127.14043472055252
1174070000,37.53151443450493,127.14741364399093
1174057000,37.55185511408412,127.13458566328063
1174061000,37.54469105805798,127.12227511318558
1174068500,37.53972510907284,127.14590656114649
2611051000,35.10505576194248,129.0384546325051
2611052000,35.10446837280802,129.03429813078375
2611053000,35.105273563013355,129.0310741765488
2611054500,35.106420175841144,129.02517839345242
2611056000,35.10122289503188,129.02520590342934
2611057000,35.1003944475802,129.03107158169593
2611058000,35.09757958984971,129.03003777048264
2611059000,35.1118917781068,129.03526769831583
2611060000,35.11257175994329,129.03049427874967
2614051000,35.11000605644477,129.02204638529372
2614052000,35.113542047888664,129.02337413463485
2614053000,35.12254205421247,129.0214479912909
2614054000,35.10902585477825,129.01249709463448
2614056000,35.11437925647187,129.00794297460476
2614057000,35.12747129132602,129.0104324860581
2614059000,35.10469891565671,129.01791059373733
2614061500,35.100600648223995,129.01311252224468
2614063000,35.09482589904602,129.0174909597729
2614064000,35.09743125724556,129.02281463292007
2614065000,35.090200789484825,129.02092690772147
2614068000,35.06964468012401,129.01442215487737
2614066000,35.084965948599624,129.02123699503613
2617051000,35.1148352733932,129.03708604235038
2617052000,35.117931663894296,129.03555059889828
2617053000,35.119994253485096,129.04502102298667
2617055000,35.12380627821536,129.03056321842973
2617056000,35.12491594375195,129.0407690598235
2617057000,35.13209949342866,129.03928775165795
2617059000,35.13030562957218,129.0337976892224
2617060000,35.13627392804451,129.041861040972
2617066000,35.13604105107323,129.0616709706727
2617065000,35.1412222507864,129.04798463707473
2617068000,35.126852780467736,129.05725818275823
2617064500,35.134180558684065,129.05061153033645
2620053000,35.08919223317815,129.03695413296617
2620054000,35.08921657742577,129.04322520738086
2620055000,35.07962250998352,129.0471471991468
2620059000,35.09437754565707,129.04322139668696
2620063000,35.09576659721481,129.05663870728105
2620064000,35.08971359958463,129.06333800515193
2620065000,35.075115307084914,129.0673876478467
2620066000,35.06414593319285,129.0833050530181
2620067000,35.084056058256785,129.0683108763141
2620058500,35.084871172710606,129.04887974964555
2620060500,35.09316095459636,129.05113275832124
2623052000,35.15464866281157,129.05727033215643
2623054000,35.17158712606819,129.05361666058744
2623055000,35.185673658066094,129.0406700840942
2623056000,35.172535033640536,129.06656814816125
2623057000,35.17258242860263,129.07558376816297
2623061000,35.16234122776355,129.06990926530702
2623064000,35.164591989378394,129.04904017337688
2623066000,35.175121346504746,129.03373074803218
2623068000,35.159104750907204,129.0420663095911
2623070000,35.170680284514866,129.02995630062233
2623072000,35.146060161835,129.02683492012994
2623074000,35.151550254940425,129.02172621840862
2623075000,35.14210635406615,129.01859566057118
2623076000,35.16017427434342,129.021721428936
2623067000,35.16882510862751,129.02375441400392
2623071000,35.147012810578644,129.03517956474758
2623051000,35.16397476253781,129.0593481882008
2623060000,35.15445069770716,129.07176463995285
2626051000,35.19767134923625,129.08899138956195
2626052000,35.20556449577942,129.09025067651177
2626055000,35.220806809837,129.07413623341984
2626056000,35.213851007252146,129.06555376844017
2626057000,35.206106580220975,129.06399776247628
2626058000,35.198793598534934,129.06266647639185
2626059000,35.198677512207105,129.05335517628268
2626060000,35.198850944221874,129.07128010420183
2626074000,35.19878203694939,129.0989684324499
2626075000,35.19426026881308,129.10961704512962
2626076100,35.20457477191705,129.10672207498354
2626076200,35.20934085367976,129.0982880285782
2626054500,35.21091945692815,129.0849728025617
2629053000,35.14554080011167,129.0961091169547
2629054000,35.127636727487705,129.09112455059017
2629055000,35.141454207597754,129.0896317356598
2629056000,35.13832828107622,129.08204298326822
2629057000,35.125744532768266,129.10974187962788
2629058000,35.10819190267877,129.11912863088875
2629059000,35.12207552474424,129.11915082010435
2629060000,35.10695618986407,129.10716080033603
2629061000,35.113436064912754,129.09742127283536
2629062000,35.111767893796994,129.07870019003414
2629063000,35.121416236273426,129.08456225861292
2629068000,35.14642313344352,129.07669072160627
2629069000,35.14422300700421,129.0666234897734
2629070000,35.13878511389941,129.0735365502477
2629071000,35.13293017565943,129.07066133037662
2629051000,35.13266639271551,129.08870019279212
2629064500,35.126059921345664,129.07583151289248
2632051000,35.20621970119463,129.00513975930218
2632052000,35.19930620782266,128.99695412047848
2632052100,35.1951967987208,129.01390002101746
2632053000,35.262936137630085,129.02419432130915
2632054100,35.23077218720368,129.02821348757428
2632055000,35.21667085891784,129.01752776982875
2632056000,35.21539425074265,129.0042776705341
2632056100,35.20677639515683,129.0187152015972
2632057100,35.220738920840915,129.04122917103643
2632057200,35.20514823719764,129.03861138714723
2632057300,35.205049691570686,129.02692543597433
2632054200,35.24648777691562,129.03265787399192
2632054300,35.23248211436907,129.00519821163837
2635051000,35.17716549107809,129.1548667633187
2635052000,35.17202456816464,129.1379747658434
2635053000,35.163810845074416,129.16955569824248
2635054000,35.16086460186382,129.1839676902588
2635056000,35.185132438877964,129.19759722776757
2635058000,35.19549383787554,129.13504186109012
2635059000,35.20044266942493,129.1415213970668
2635062000,35.23522448833855,129.15188825431764
2635065000,35.1827654515545,129.1275744350509
2635066000,35.19059384304616,129.13184177383235
2635055100,35.173765387820666,129.17612804748057
2635055200,35.169850459503095,129.18445943920426
2635055300,35.17316901817308,129.16746977554888
2635055400,35.18976340085381,129.17297487622898
2635057000,35.206873334914675,129.13039224853597
2635059500,35.20814358697069,129.11560557697584
2635061000,35.220721857571206,129.1436704479891
2638051000,35.099044413970574,128.989574436172
2638052000,35.1057730905278,129.00307109732162
2638053000,35.1052785697689,128.99622198439826
2638054000,35.100281925935164,128.9835022228208
2638055000,35.11201090023959,128.98362191595942
2638056100,35.09567112322954,128.94477395919216
2638056200,35.11429601888128,128.95758535883192
2638057100,35.09050784727822,128.9752649832366
2638057200,35.09046284750497,128.96040741639783
2638058000,35.0769059464003,128.96311640532775
2638059000,35.07540160375381,128.97567084737494
2638060100,35.054021779294,128.96612622765127
2638060200,35.06044747137869,128.98469274063334
2638061000,35.073441510214636,128.99028112218576
2638062000,35.08737331170918,129.00258207186715
2638063000,35.093746730558344,129.00877262125388
2641051000,35.21779979228622,129.09785725008345
2641052000,35.212831025966615,129.10456915875992
2641055500,35.233257868694395,129.1238027680659
2641057000,35.224316059685265,129.0958507025753
2641058000,35.230677350159326,129.09582047878922
2641059000,35.24661271424769,129.11446736726433
2641059100,35.21917670126334,129.09100928746003
2641060000,35.241165158270896,129.07593085382445
2641063500,35.28149355349742,129.11149746433125
2641066500,35.28559099438662,129.0789432879566
2641067000,35.26693843657999,129.07872486276537
2641068000,35.24922311493098,129.09217068056418
2641069000,35.25512160428676,129.08108678497538
2641070000,35.25486822190502,129.05402085502232
2641053000,35.22070704390559,129.1048526187344
2644051000,35.210525637029995,128.96746266589565
2644052000,35.15868661716471,128.94208207375195
2644053000,35.180468584385345,128.91894130909236
2644053500,35.1106544392634,128.91485885639102
2644055000,35.18471563907585,128.89479740976506
2644056000,35.12247864674319,128.8584600697548
2644058000,35.04186658522364,128.8277562576911
2647061000,35.1938108019891,129.07755321800414
2647062000,35.18870609677134,129.06013731171606
2647063000,35.18245145240048,129.07171930286688
2647064000,35.1814622524729,129.0655694548356
2647065000,35.18855309712509,129.08974700167548
2647066000,35.172445688773756,129.08127485486833
2647067000,35.167646282621256,129.09101604307406
2647068000,35.18425158264442,129.08652102155216
2647069000,35.18378711569762,129.07799580864622
2647070000,35.17217507562198,129.0885055911009
2647072000,35.1865403676562,129.09706081067463
2647073000,35.18403717760012,129.10688348551795
2650066000,35.143711504865415,129.10934792272164
2650067000,35.14334626441435,129.11426636018209
2650073000,35.17040511396155,129.1176954094493
2650074000,35.17146949272466,129.10082107518957
2650075000,35.17745088962914,129.11518230437855
2650076000,35.162537687223846,129.10990955163817
2650077000,35.1544764098758,129.1155279142269
2650078000,35.16782397445786,129.11058344419556
2650079000,35.15594223622575,129.10535211546372
2650080000,35.159504858678176,129.12590616375044
2653058000,35.1721959082843,128.97104293780313
2653059100,35.18805801503205,128.98992992350227
2653059300,35.18311761115452,129.00765277630688
2653060000,35.16966427753312,128.9871111044279
2653061000,35.17636641264902,128.9889660633412
2653062000,35.16621756356049,128.9932703777112
2653065000,35.155638289932284,129.00021783242008
2653066000,35.151981365050894,129.01068419434938
2653066100,35.14523866793297,129.00132263811358
2653067000,35.137885333463174,128.9889443481439
2653068000,35.12692120840444,128.97223358179207
2653064500,35.14920754024738,128.9773797090539
2671025000,35.22556755328836,129.20896095380607
2671025300,35.34956407696622,129.24709141280428
2671025600,35.335550167830434,129.17899212383378
2671031000,35.287623938878326,129.22328767112708
2671033000,35.28182864155321,129.15458299123318
2711054500,35.86531355556406,128.60403061001824
2711056500,35.86855549888941,128.59720140816873
2711057500,35.87087609446906,128.5893370466767
2711058500,35.8749005455743,128.58251571881158
2711059500,35.86740769418965,128.5790964970644
2711064000,35.86003646019981,128.59263411476226
2711065000,35.86420405462452,128.58810908029358
2711066000,35.859916777762464,128.5859529030927
2711067000,35.86089640855294,128.57916606041533
2711068000,35.859298173208195,128.60469111831813
2711069000,35.857757795497555,128.5987403264934
2711051700,35.8702694599779,128.60742225563655
2714051000,35.88531998917661,128.6183906212931
2714052000,35.8778277867501,128.6119735777245
2714053000,35.87979302960534,128.6211250464829
2714054000,35.88475863920583,128.62830824606647
2714054100,35.88904778290807,128.63435402394023
2714055500,35.87206693992126,128.61585112803016
2714057000,35.87261268206788,128.62222607547244
2714058000,35.872910809473154,128.62965339730826
2714059000,35.882153802799614,128.646138218656
2714060000,35.87721373701127,128.63809527507203
2714061500,35.928540872688394,128.68820981328085
2714062000,35.92218989951412,128.64226588161202
2714064000,35.89871863822286,128.64013443653243
2714065500,35.89485503806893,128.65607217035517
2714067000,35.87808135705478,128.66499925755116
2714068500,35.89857937188729,128.68530329348604
2714076000,35.975384516501215,128.67712337004022
2714072000,35.86557908797346,128.69581767128687
2714073000,35.90318110482888,128.7139869327475
2714074700,35.869983330805155,128.71726803536765
2717051000,35.86206794771642,128.56160007921724
2717052500,35.86519667301294,128.57131554484388
2717054000,35.85914558771036,128.55070877010434
2717055000,35.881921574183956,128.56675150509915
2717056500,35.87665938036728,128.57443992931016
2717058000,35.86992811133614,128.57237574090013
2717059000,35.88639070612088,128.5683006854311
2717060000,35.87588680732088,128.5693794664945
2717061000,35.88737017785802,128.5500683966582
2717062000,35.87622003766566,128.56524067787694
