year,region_code,region_name,lat,lon
2024,0342,Soest,52.15575271829817,5.295833018802715
2024,0344,Utrecht,52.09113877968549,5.076084905510833
2024,0345,Veenendaal,52.02365313739296,5.554300144995897
2024,0351,Woudenberg,52.080924175923464,5.425703381691048
2024,0352,Wijk bij Duurstede,51.98996807283451,5.323226469791027
2024,0353,IJsselstein,52.02706592361179,5.030068667638411
2024,0355,Zeist,52.10247667322126,5.254435036250327
2024,0356,Nieuwegein,52.02977666953311,5.095337452156433
2024,0358,Aalsmeer,52.25860809047308,4.7577097098415315
2024,0361,Alkmaar,52.60061532878181,4.803601639672308
2024,0362,Amstelveen,52.28922202959687,4.8511447819631615
2024,0363,Amsterdam,52.36467902035935,4.9096881749268935
2024,0373,Bergen (NH.),52.66288959837721,4.6699863178894505
2024,0375,Beverwijk,52.48436064964105,4.65605767949058
2024,0376,Blaricum,52.278556589915716,5.256548629235567
2024,0377,Bloemendaal,52.382104866136835,4.585781885886668
2024,0383,Castricum,52.55688830361098,4.682096896128428
2024,0384,Diemen,52.33592030621458,4.9862544950892875
2024,0385,Edam-Volendam,52.54095722677087,5.018596144100798
2024,0388,Enkhuizen,52.71372091385056,5.27343186371088
2024,0392,Haarlem,52.383759848383235,4.647701798934209
2024,0394,Haarlemmermeer,52.3080142445803,4.687002359655357
2024,0396,Heemskerk,52.512425992863974,4.6470244908475085
2024,0397,Heemstede,52.34429484024837,4.615576928959207
2024,0399,Heiloo,52.600072831630804,4.709560631957678
2024,0400,Den Helder,52.92161976231532,4.753203188166983
2024,0402,Hilversum,52.22287277019729,5.168669579577914
2024,0405,Hoorn,52.656366595905205,5.070063699087321
2024,0406,Huizen,52.29286485681179,5.234642808653456
2024,0415,Landsmeer,52.45109286657691,4.923617686609498
2024,0417,Laren (NH.),52.24733863318306,5.217051190446831
2024,0420,Medemblik,52.720304291987404,5.099047543565461
2024,0431,Oostzaan,52.45030114223203,4.875971293812884
2024,0432,Opmeer,52.71464667457469,4.953283051603803
2024,0437,Ouder-Amstel,52.289454839901275,4.912481905904555
2024,0439,Purmerend,52.54292181723932,4.930908306587812
